;Código da Escola;Nome da Escola;Dependência Administrativa;Aprovação;Reprovação;Abandono;NO_REGIAO;SG_UF;TP_LOCALIZACAO;IN_INTERNET_ALUNOS;IN_INTERNET_APRENDIZAGEM;IN_LABORATORIO_INFORMATICA;IN_BIBLIOTECA;IN_BANHEIRO;IN_AGUA_POTAVEL;Energia;Esgoto;IN_BANHEIRO_PNE;IN_ACESSIBILIDADE_CORRIMAO;IN_ACESSIBILIDADE_ELEVADOR;IN_ACESSIBILIDADE_VAO_LIVRE;IN_ACESSIBILIDADE_RAMPAS;IN_ACESSIBILIDADE_SINAL_SONORO;IN_ACESSIBILIDADE_SINAL_TATIL;IN_ACESSIBILIDADE_SINAL_VISUAL
4087;27044505;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL INTEGRAL MARIA IDALINA DA COSTA;Municipal;--;--;--;Nordeste;AL;Rural;0;1;0;0;1;1;1;1;1;0;0;1;0;0;0;0
4088;27044521;ESCOLA MUNCIPAL DE ENSINO FUNDAMENTAL INTEGRAL MIZIA BEZERRA DE FARIAS;Municipal;--;--;--;Nordeste;AL;Rural;0;1;1;0;1;1;1;1;1;0;0;1;1;0;0;0
4089;27044645;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PASTOR GEREMIAS DE FREITAS AMARO;Municipal;--;--;--;Nordeste;AL;Urbana;0;1;0;1;1;1;1;1;1;0;0;1;1;0;0;0
4090;27049272;ESCOLA MUNICIPAL DE EDUCACAO BASICA PADRE JOSEPH MARIUS TOURNIER;Municipal;--;--;--;Nordeste;AL;Urbana;0;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0
4091;27051730;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL INTEGRAL PROF¿ GILBERTO FRANCISCO DA SILVA;Municipal;--;--;--;Nordeste;AL;Urbana;0;1;0;1;1;1;1;1;1;0;0;1;1;0;0;0
4092;27052958;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PROFESSORA ADRIANA FERREIRA DA SILVA;Municipal;--;--;--;Nordeste;AL;Urbana;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0
4093;27217493;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL INTEGRAL JOSE ALUIZIO VILELA;Municipal;--;--;--;Nordeste;AL;Urbana;1;1;0;1;1;1;1;1;1;0;0;1;0;0;0;1
4094;27224147;ESCOLA MUNICIPAL DE EDUCACAO BASICA IZIDIO ALVES DE FARIAS;Municipal;--;--;--;Nordeste;AL;Rural;0;1;0;0;1;1;1;1;1;0;0;1;1;0;0;1
4095;27240401;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL INTEGRAL ALCIDES DOS SANTOS ANDRADE;Municipal;--;--;--;Nordeste;AL;Urbana;1;1;0;1;1;1;1;1;1;0;0;1;1;0;0;0
4096;27353036;ESCOLA ESTADUAL DE ED BASICA E PROFISSIONAL JOSE APRIGIO BRANDAO VILELA;Estadual;89.2;5.1;5.7;Nordeste;AL;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
4097;27022200;ESCOLA ESTADUAL PROF¿ M¿ AVELINA DO CARMO;Estadual;93.3;5.9;0.8;Nordeste;AL;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
4098;27024016;ESCOLA ESTADUAL MONSENHOR CLOVIS DUARTE DE BARROS;Estadual;92.3;0;7.7;Nordeste;AL;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
4099;27024059;ESCOLA ESTADUAL DR CARLOS GOMES DE BARROS;Estadual;99.3;0;0.7;Nordeste;AL;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
4100;27213587;COLEGIO ADVENTISTA DE UNIAO DOS PALMARES;Privada;100;0;0;Nordeste;AL;Urbana;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1
4101;27213714;EDUCANDARIO OLIMPIA AUGUSTA DOS SANTOS;Privada;100;0;0;Nordeste;AL;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1
4102;27025080;ESCOLA ESTADUAL JOAQUIM DIEGUES;Estadual;95.1;3.3;1.6;Nordeste;AL;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1
4103;27025519;ESCOLA ESTADUAL MONSENHOR MACHADO;Estadual;97.8;0.5;1.7;Nordeste;AL;Urbana;0;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
4104;27050580;IFAL - CAMPUS VICOSA;Federal;97.9;2.1;0;Nordeste;AL;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
4105;28012631;CENTRO DE EXCELENCIA DE EDUCACAO EM TEMPO INTEGRAL MANOEL JOAQUIM DE OLIVEIRA CAMPOS;Estadual;94.5;1.4;4.1;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0
4106;28017242;COLEGIO PIO DECIMO LTDA - EPP;Privada;100;0;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0
4107;28017366;COLEGIO PURIFICACAO LTDA;Privada;100;0;0;Nordeste;SE;Urbana;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0
4108;28017480;CENTRO EDUC PROF JOSE SEBASTIAO DOS SANTOS;Privada;100;0;0;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;1
4109;28017803;COLEGIO DE CIENCIAS PURA E APLICADA;Privada;100;0;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
4110;28017820;COLEGIO DO SALVADOR;Privada;100;0;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
4111;28017838;CENTRO DE EXCELENCIA ATHENEU SERGIPENSE;Estadual;99.7;0.3;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
4112;28017846;COLEGIO ESTADUAL JACKSON DE FIGUEIREDO;Estadual;89.8;9.2;1;Nordeste;SE;Urbana;1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;1
4113;28017862;CENTRO DE EXCELENCIA PROFESSOR JOAO COSTA;Estadual;94.1;4.3;1.6;Nordeste;SE;Urbana;1;1;0;0;1;1;1;1;0;0;0;1;1;1;0;0
4114;28018117;COLEGIO ESTADUAL PROFESSOR BENEDITO OLIVEIRA;Estadual;82.3;15.9;1.8;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0
4115;28018320;COLEGIO ESTADUAL PROFESSOR JOAQUIM VIEIRA SOBRAL;Estadual;93.4;6.6;0;Nordeste;SE;Urbana;1;0;0;1;1;1;1;1;1;1;0;1;1;0;0;1
4116;28018397;CENTRO DE EXCELENCIA JOSE ROLLEMBERG LEITE;Estadual;98.4;1.6;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1
4117;28018400;CENTRO DE EXCELENCIA PROFESSOR GONCALO ROLLEMBERG LEITE;Estadual;99.6;0;0.4;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0
4118;28018419;CENTRO DE EXCELENCIA GOV AUGUSTO FRANCO;Estadual;99.2;0.8;0;Nordeste;SE;Urbana;1;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0
4119;28018435;CENTRO DE EXCELENCIA BARAO DE MAUA;Estadual;95.9;3.6;0.5;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
4120;28018451;CENTRO DE EXCELENCIA DOM LUCIANO JOSE CABRAL DUARTE;Estadual;94.8;4.5;0.7;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0
4121;28018478;CENTRO DE EXCELENCIA PROFESSOR JOSE CARLOS DE SOUSA;Estadual;93.6;4.3;2.1;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
4122;28018486;CENTRO DE EXCELENCIA PROFESSORA MARIA IVANDA DE CARVALHO NASCIMENTO;Estadual;99.6;0;0.4;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0
4123;28018508;COLEGIO ESTADUAL PROFESSOR ARICIO FORTES;Estadual;92.8;6.7;0.5;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
4124;28018567;COLEGIO ESTADUAL 17 DE MARCO;Estadual;90.7;9.3;0;Nordeste;SE;Urbana;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0
4125;28018575;COLEGIO ESTADUAL 24 DE OUTUBRO;Estadual;90.9;9.1;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0
4126;28018818;COLEGIO ESTADUAL OLAVO BILAC;Estadual;88.2;11.2;0.6;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0
4127;28018915;CENTRO DE EXCELENCIA PROFESSORA OFENISIA SOARES FREIRE;Estadual;94.3;5.7;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0
4128;28018940;CENTRO DE EXCELENCIA SANTOS DUMONT;Estadual;100;0;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
4129;28019180;COLEGIO ESTADUAL PAULINO NASCIMENTO;Estadual;98;1;1;Nordeste;SE;Urbana;1;1;0;0;1;1;1;1;1;0;0;0;1;0;0;0
4130;28019342;IFS - CAMPUS ARACAJU;Federal;86.1;13.1;0.8;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1
4131;28019806;INSTITUTO DE EDUCACAO RUI BARBOSA;Estadual;93;4.4;2.6;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0
4132;28020219;SOC CULTURAL E ASSIST DOM JOSE THOMAZ;Privada;88.9;11.1;0;Nordeste;SE;Urbana;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;1
4133;28026730;CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL JOSE FIGUEIREDO BARRETO;Estadual;100;0;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;1
4134;28028783;CENTRO DE EXCELENCIA GOV DJENAL TAVARES DE QUEIROZ;Estadual;97.8;2.2;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1
4135;28032322;CENTRO DE EXCELENCIA MASTER;Privada;99.6;0.4;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
4136;28032861;CENTRO DE EDUCACAO DE ENS FUNDAMENTAL E MEDIO DO SESI JAIR MENEGUELLI;Privada;97.4;2.3;0.3;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0
4137;28033841;COLEGIO HOJE;Privada;91.3;0;8.7;Nordeste;SE;Urbana;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;1
4138;28034708;CENTRO DE ESTUDOS SANTA ANNA;Privada;84.7;0;15.3;Nordeste;SE;Urbana;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;1
4139;28034872;SENAI - CENTRO DE EDUCACAO TECNOLOGICA ALBANO FRANCO-CETAF-AJU;Privada;94.2;5.3;0.5;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1
4140;28034880;SENAI - CENTRO DE EDUC E TEC INTEG DA CONST CIVIL ALBANO FRANCO - CETICC;Privada;100;0;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1
4141;28034899;SENAI - CENTRO DE EDUCACAO TECNOLOGICA COELHO E CAMPOS-CETCC;Privada;93.5;5.9;0.6;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1
4142;28035119;COLEGIO RABBONI LTDA;Privada;94.6;3.6;1.8;Nordeste;SE;Urbana;1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;0
4143;28035488;CENTRO EDUCACIONAL FUTURO FELIZ LTDA;Privada;95.9;2.7;1.4;Nordeste;SE;Urbana;0;1;0;0;1;1;1;1;1;1;1;1;1;0;0;0
4144;28037723;NUCLEO AVANCADO DE ENSINO G8 LTDA;Privada;94.8;5.2;0;Nordeste;SE;Urbana;0;0;0;1;1;1;1;1;1;0;0;0;1;1;0;0
4145;28075412;COLEGIO SANTA FE LTDA;Privada;100;0;0;Nordeste;SE;Urbana;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0
4146;28021797;COLEGIO ESTADUAL MANUEL BOMFIM;Estadual;98.5;0.5;1;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1
4147;28020308;COLEGIO ESTADUAL DR CARLOS FIRPO;Estadual;100;0;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
4148;28035100;CENTRO DE EXCELENCIA DE EDUCACAO EM TEMPO INTEGRAL E PROFISSIONAL MARIA FONTES DE FARIA DONA MARIETA;Estadual;100;0;0;Nordeste;SE;Urbana;1;0;1;1;1;1;1;1;1;0;0;1;0;0;1;0
4149;28012720;CENTRO DE EXECELENCIA DR LUIZ GARCIA;Estadual;91.4;8.6;0;Nordeste;SE;Urbana;1;0;1;1;1;1;1;1;1;0;0;1;1;0;0;0
4150;28006739;CENTRO DE EXCELENCIA ROQUE JOSE DE SOUZA;Estadual;95.6;4.4;0;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;1
4151;28000013;CENTRO DE EXCELENCIA DOM JUVENCIO DE BRITTO;Estadual;99.7;0.3;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0
4152;28027434;COLEGIO ESTADUAL DELMIRO DE MIRANDA BRITTO;Estadual;95.1;4.8;0.1;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
4153;28014138;COLEGIO ESTADUAL IRMA MARIA CLEMENCIA;Estadual;89.7;9.4;0.9;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0
4154;28014146;CENTRO DE EXCELENCIA EDELZIO VIEIRA DE MELO;Estadual;95.5;4.3;0.2;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1
4155;28003551;COLEGIO ESTADUAL PROFESSOR ARTUR FORTES;Estadual;93.3;6.5;0.2;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0
4156;28016165;COLEGIO ESTADUAL POETA JOSE SAMPAIO;Estadual;79.2;18.6;2.2;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
4157;28035585;CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL GOVERNADOR MARCELO DEDA CHAGAS;Estadual;90.9;6.6;2.5;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0
4158;28024524;CENTRO DE EXCELENCIA SENADOR WALTER FRANCO;Estadual;96.8;3.2;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0
4159;28024532;COLEGIO ESTADUAL ARABELA RIBEIRO;Estadual;93.6;6.4;0;Nordeste;SE;Urbana;1;0;1;1;1;1;1;1;1;0;0;1;1;0;0;0
4160;28024540;COLEGIO ESTADUAL PROFESSOR GILSON AMADO;Estadual;69.7;12.3;18;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;1;0;0;1;1;0;1;0
4161;28033930;IFS - CAMPUS ESTANCIA;Federal;89;5.5;5.5;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0
4162;28034759;SENAI - CENTRO DE EDUCACAO TECNOLOGICA ALBANO FRANCO - CETAF-EST;Privada;98.8;1.2;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1
4163;28085400;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO JOAO BATISTA DA ROCHA;Privada;98.1;1.9;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1
4164;28000315;COLEGIO ESTADUAL MARIA MONTESSORI;Estadual;84.7;6;9.3;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;0
4165;28000897;COLEGIO ESTADUAL NELSON REZENDE DE ALBUQUERQUE;Estadual;85.1;9.2;5.7;Nordeste;SE;Rural;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
4166;28027736;COLEGIO ESTADUAL PROFESSOR JOSE AUGUSTO DA ROCHA LIMA;Estadual;95;2.3;2.7;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0
4167;28013093;CENTRO DE EXCELENCIA DR JESSE TRINDADE;Estadual;89.7;8;2.3;Nordeste;SE;Urbana;1;0;1;0;1;1;1;1;1;0;0;1;0;0;0;0
4168;28025326;CENTRO DE EXCELENCIA ARQUIBALDO MENDONCA;Estadual;93.9;5.1;1;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1
4169;28007000;COLEGIO ESTADUAL MURILO BRAGA;Estadual;69;19.5;11.5;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1
4170;28007166;CENTRO DE EXCELENCIA DR AUGUSTO CESAR LEITE;Estadual;97.9;2.1;0;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;0
4171;28007190;COLEGIO ESTADUAL PROFESSOR NESTOR CARVALHO LIMA;Estadual;91.2;7.9;0.9;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;0
4172;28031563;COLEGIO MAGNUS;Privada;92;8;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1
4173;28032250;COLEGIO O SABER;Privada;97.1;2.9;0;Nordeste;SE;Urbana;1;1;0;0;1;1;1;1;0;1;0;1;1;0;1;1
4174;28033450;ALTERNATIVO CURSO E COLEGIO;Privada;98.5;1.5;0;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0
4175;28034228;IFS - CAMPUS ITABAIANA;Federal;91;8.7;0.3;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1
4176;28022645;COLEGIO ESTADUAL MONSENHOR OLIMPIO CAMPOS;Estadual;82.8;11.7;5.5;Nordeste;SE;Urbana;0;1;1;0;1;1;1;1;1;0;0;1;1;0;0;0
4177;28001150;CENTRO DE EXCELENCIA MARIA DAS GRACAS MENEZES MOURA;Estadual;91;3.8;5.2;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
4178;28025423;CENTRO DE EXCELENCIA FELISBELO FREIRE;Estadual;97.4;2.6;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0
4179;28029569;COLEGIO ESTADUAL JOSE DE MATOS TELES;Estadual;95;2.5;2.5;Nordeste;SE;Urbana;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;0
4180;28026268;AS MANT ESC FAM AGRIC LADEIRINHAS;Estadual;100;0;0;Nordeste;SE;Rural;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0
4181;28032195;COLEGIO ESTADUAL PROFESSORA MARIA VIEIRA DA SILVA SANTOS;Estadual;100;0;0;Nordeste;SE;Rural;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0
4182;28011058;COLEGIO ESTADUAL LUIZ ALVES DE OLIVEIRA;Estadual;98.1;1.9;0;Nordeste;SE;Rural;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0
4183;28011074;COLEGIO ESTADUAL MONSENHOR JUAREZ SANTOS PRATA;Estadual;97.5;0.8;1.7;Nordeste;SE;Rural;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
4184;28011104;CENTRO DE EXCELENCIA PROFESSOR ABELARDO ROMERO DANTAS;Estadual;92;6.9;1.1;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1
4185;28012020;IFS - CAMPUS LAGARTO;Federal;97.8;2.2;0;Nordeste;SE;Rural;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1
4186;28032225;CENTRO DE EXCELENCIA DE EDUCACAO EM TEMPO INTEGRAL PROFESSOR JOSE CLAUDIO MONTEIRO;Estadual;92.4;7.1;0.5;Nordeste;SE;Rural;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1
4187;28007867;COLEGIO ESTADUAL MARCOLINO CRUZ SANTOS;Estadual;88;10.8;1.2;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;1;0;0;0;1;0;0;0
4188;28008227;COLEGIO ESTADUAL JOSE JOAQUIM CARDOSO;Estadual;87.9;7.4;4.7;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;0
4189;28016637;CENTRO DE EXCELENCIA DR ALCIDES PEREIRA;Estadual;88.4;11.2;0.4;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0
4190;28029321;CEMA CENTRO EDUCACIONAL MARUINENSE;Privada;98;2;0;Nordeste;SE;Urbana;1;1;0;1;1;1;1;1;1;0;0;0;1;1;0;0
4191;28008235;COLEGIO ESTADUAL DJENAL TAVARES DE QUEIROZ;Estadual;98.8;1.2;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
4192;28001400;CENTRO DE EXCELENCIA 28 DE JANEIRO;Estadual;94.6;4.4;1;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
4193;28041801;CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL AGONALTO PACHECO DA SILVA;Estadual;98.4;0.9;0.7;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0
4194;28004264;COLEGIO ESTADUAL JOAO SALONIO;Estadual;87;10.8;2.2;Nordeste;SE;Urbana;1;0;0;0;1;1;1;1;1;0;0;0;1;0;0;0
4195;28027337;COLEGIO CANTINHO DA SABEDORIA;Privada;98.5;1.5;0;Nordeste;SE;Urbana;0;0;1;0;1;1;1;1;1;0;0;0;1;0;0;1
4196;28034112;IFS - CAMPUS NOSSA SENHORA DA GLORIA;Federal;88.9;6.7;4.4;Nordeste;SE;Rural;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1
4197;28006038;COL CEN REGIONAL FRANCISCO PORTO;Privada;95.2;0;4.8;Nordeste;SE;Urbana;1;1;0;0;1;1;1;1;1;1;0;1;1;0;0;1
4198;28006046;COLEGIO ESTADUAL PROFESSOR FERNANDO AZEVEDO;Estadual;94;5.1;0.9;Nordeste;SE;Urbana;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0
4199;28006330;COLEGIO ESTADUAL GENERAL CALAZANS;Estadual;90.5;7.7;1.8;Nordeste;SE;Urbana;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0
4200;28035690;CENTRO DE EXCELENCIA DE EDUCACAO PROFISSIONAL BERILA ALVES DE ALMEIDA;Estadual;100;0;0;Nordeste;SE;Rural;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1
4201;28013514;COLEGIO ESTADUAL MONSENHOR FERNANDO GRACA LEITE;Estadual;98.1;1.9;0;Nordeste;SE;Rural;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0
4202;28013620;CENTRO DE EXCELENCIA ALMIRANTE TAMANDARE;Estadual;99.5;0;0.5;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1
4203;28020464;COLEGIO ESTADUAL ALFREDO MONTES;Estadual;94.3;5.7;0;Nordeste;SE;Urbana;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0
4204;28020480;COLEGIO ESTADUAL JUSCELINO KUBITSCHEK;Estadual;98;1.4;0.6;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0
4205;28020766;COLEGIO ESTADUAL JOAO BATISTA NASCIMENTO;Estadual;94;6;0;Nordeste;SE;Urbana;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0
4206;28026853;CENTRO DE EXCELENCIA GILBERTO FREYRE;Estadual;97;3;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0
4207;28035631;CENTRO DE EXCELENCIA DE EDUCACAO PROFISSIONAL GOVERNADOR SEIXAS DORIA;Estadual;97.9;2.1;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
4208;28035887;IFS - CAMPUS SOCORRO;Federal;94.2;5.8;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0
4209;28036069;CENTRO DE EXCELENCIA PROFISSIONALIZANTE PROFESSORA NEUZICE BARRETO;Estadual;99.6;0.4;0;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
4210;28079400;COLEGIO DIDATICO LTDA;Privada;98.9;1.1;0;Nordeste;SE;Urbana;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
4211;28015622;CENTRO DE EXCELENCIA DR LEANDRO MACIEL;Estadual;95.1;0.3;4.6;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1
4212;28004582;COLEGIO ESTADUAL AUGUSTO FRANCO;Estadual;94.8;5.2;0;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1
4213;28023277;COLEGIO ESTADUAL DR JESSE FONTES;Estadual;93.7;3.3;3;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0
4214;28004701;CENTRO DE EXCELENCIA DE EDUCACAO EM TEMPO INTEGRAL PROFESSORA ANITA PASSOS DE OLIVEIRA;Estadual;97.6;1.5;0.9;Nordeste;SE;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1
4215;28033086;CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL DOM JOSE BRANDAO DE CASTRO;Estadual;86.6;11.8;1.6;Nordeste;SE;Rural;1;0;1;1;1;1;1;1;1;0;0;1;0;0;0;0
4216;28008677;COLEGIO ESTADUAL PROFESSOR JOAO DE OLIVEIRA;Estadual;90.9;1;8.1;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0
4217;28008782;CENTRO DE EXCELENCIA EPIFANIO DORIA;Estadual;98.8;1.2;0;Nordeste;SE;Urbana;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0
4218;28003047;COLEGIO ESTADUAL PEDRO ALVES DE SOUZA;Estadual;91;6.9;2.1;Nordeste;SE;Rural;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0
4219;28003055;CENTRO DE EXCELENCIA QUILOMBOLA 27 DE MAIO;Estadual;98.3;1.7;0;Nordeste;SE;Rural;1;1;1;0;1;1;1;1;1;0;0;0;1;0;0;0
4220;28003071;COLEGIO ESTADUAL CORONEL MAYNARD GOMES;Estadual;93.4;2.9;3.7;Nordeste;SE;Urbana;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;0
4221;28026705;CENTRO DE EXCELENCIA GOVERNADOR LOURIVAL BAPTISTA;Estadual;97.4;2.2;0.4;Nordeste;SE;Urbana;1;1;0;0;1;1;1;1;1;0;0;0;1;0;0;0
